"","Taxo.Unit","Int_LMA.LL","Slope_LMA.LL","Slope.lci_LMA.LL","Slope.uci_LMA.LL","Rho_LMA.LL","r.sq_LMA.LL","n_LMA.LL","varLMA","varLL","lci_2.5_LMA.LL","lci_5_LMA.LL","lci_10_LMA.LL","uci_10_LMA.LL","uci_5_LMA.LL","uci_2.5_LMA.LL","sig_LMA.LL","Type","Int_LMA.N","Slope_LMA.N","Slope.lci_LMA.N","Slope.uci_LMA.N","Rho_LMA.N","r.sq_LMA.N","n_LMA.N","varNmass","lci_2.5_LMA.N","lci_5_LMA.N","lci_10_LMA.N","uci_10_LMA.N","uci_5_LMA.N","uci_2.5_LMA.N","sig_LMA.N","Int_LL.N","Slope_LL.N","Slope.lci_LL.N","Slope.uci_LL.N","Rho_LL.N","r.sq_LL.N","n_LL.N","lci_2.5_LL.N","lci_5_LL.N","lci_10_LL.N","uci_10_LL.N","uci_5_LL.N","uci_2.5_LL.N","sig_LL.N","Int_LMA.Narea","Slope_LMA.Narea","Slope.lci_LMA.Narea","Slope.uci_LMA.Narea","Rho_LMA.Narea","r.sq_LMA.Narea","n_LMA.Narea","varNarea","lci_2.5_LMA.Narea","lci_5_LMA.Narea","lci_10_LMA.Narea","uci_10_LMA.Narea","uci_5_LMA.Narea","uci_2.5_LMA.Narea","sig_LMA.Narea","Int_LL.Narea","Slope_LL.Narea","Slope.lci_LL.Narea","Slope.uci_LL.Narea","Rho_LL.Narea","r.sq_LL.Narea","n_LL.Narea","lci_2.5_LL.Narea","lci_5_LL.Narea","lci_10_LL.Narea","uci_10_LL.Narea","uci_5_LL.Narea","uci_2.5_LL.Narea","sig_LL.Narea","rho.sig_LMA.N","rho.sig_LMA.Narea","rho.sig_LMA.LL","rho.sig_LL.N","rho.sig_LL.Narea"
"47","Tsuga heterophylla",-0.184770595233411,0.958372143760225,0.769478667283282,1.19363564577864,0.103956760804645,0.0108070081169942,82,0.0135601290581268,0.012454668907029,-0.215225975833593,-0.149179695954383,-0.0746114396366132,0.427130168816829,0.505835078801344,0.564812030180481,1,"w.inSpp",1.74894100922931,-0.847449094413912,-1.02992560066787,-0.697302763575591,-0.471181208065753,0.222011730834302,82,0.00973847744663799,-0.582226401018776,-0.554852486560105,-0.520167485497374,-0.162996910427857,-0.0970126324229003,-0.0368292278375107,1,1.58555596655631,-0.884258896642065,-1.07876025378466,-0.724826293467362,-0.436964629844957,0.190938087735541,82,-0.442931694882565,-0.409484921658558,-0.366879805997176,0.032042481588499,0.124604749711958,0.203950703996667,0.05,-1.90523557852916,0.958939931102362,0.806943573427408,1.13956641051969,0.626418707196065,0.39240039672519,82,0.0124694308096715,-0.0615753123340002,-0.00622300658965852,0.061032276705933,0.479507850498216,0.523780985744391,0.556346793966056,0.025,1.84410452539648,-1.00059244975539,-1.23706121294811,-0.809325553196762,-0.277753079634704,0.0771467732465624,82,-0.255710019947348,-0.214418839804225,-0.161960747270256,0.291491730322155,0.356465988148925,0.408360495654403,0.025,7.90377903910199e-06,3.0833163882254e-10,0.352662049856186,4.05248087947027e-05,0.0115214739689381
"48","Vaccinium myrtillus",3.17330920620145,-1.52424022735156,-23.7602945131442,-0.0977811225947341,-0.791717011294249,0.626815825972698,3,0.0310666666666667,0.0103,NA,NA,NA,NA,NA,NA,NA,"w.inSpp",0.886376574549219,-0.354123271010177,-1.20405451876847,-0.104150841275204,-0.534418613326713,0.285603254270047,5,0.0046487,NA,NA,NA,NA,NA,NA,NA,-0.0632020725985981,0.776745346515403,0.114919089598927,5.25007059696519,0.965567419701468,0.932320441988951,3,NA,NA,NA,NA,NA,NA,NA,-1.48229310528737,0.864003017309321,0.482285059275598,1.54784229692056,0.9420020755124,0.887367910269669,5,0.0276728,NA,NA,NA,NA,NA,NA,NA,-0.205446401412034,0.620992003137853,0.02573878232338,14.9824907455261,0.318938491037569,0.101721761065322,3,NA,NA,NA,NA,NA,NA,NA,0.353499243994617,0.0166202600625835,0.41837489318809,0.167545976862864,0.79334731698919
"49","Valeriana sitchensis",0.47270926614651,-0.148151223071265,-0.186880196306379,-0.117448425950539,-0.552436034325583,0.305185572021377,53,0.0300345762259254,0.000659222453070761,-0.504880195367631,-0.425789377079209,-0.328406268340908,0.366638232932948,0.4668293521003,0.566666802460636,0.025,"w.inSpp",1.23048327884321,-0.536033010880046,-0.800215213950553,-0.359067640484628,-0.421660794684931,0.177797825774327,23,0.0101363330584628,-0.604196974360968,-0.569933263097764,-0.526151335297942,-0.140100722128079,-0.0722464401562788,-0.00787033134770623,1,-0.529147445781868,3.85549487717469,2.49135155265133,5.96657694980899,0.117138502022345,0.0137214286560389,23,-0.603665667865272,-0.503880761618163,-0.386060921290583,0.359510889308844,0.461547770795365,0.535058441128413,1,-1.38405994830946,0.913938279138358,0.719604905479995,1.16075247919166,0.846857946711611,0.717168381908606,23,0.0294667022904613,-0.0834946987936487,-0.0159891077875635,0.060098840451592,0.518233861820085,0.562029202541618,0.599253976044962,0.025,1.6161169880746,-6.57363311913695,-9.447834688511,-4.57381546245329,-0.576753132162801,0.332644175459601,23,-0.521447481331881,-0.438506252358908,-0.3435467142146,0.337768418813699,0.434775005537992,0.510452231233646,0.025,0.0450691608523019,3.48111520942707e-07,1.79623175011357e-05,0.594527495183945,0.00396427208020813
"50","Veratrum viride",1.13592640836351,-0.550256567929479,-0.77053789572168,-0.392949253022716,-0.0168159725116488,0.000282776931512529,37,0.00418897751376209,0.00126834820667739,-0.606232113579249,-0.52469303214016,-0.403282590231081,0.410878503992773,0.518506144094636,0.612147259560517,1,"w.inSpp",2.71484644029168,-1.38198717346846,-2.77086754776521,-0.689274573651754,-0.0498235739003468,0.00248238851620331,11,0.0110363586396772,-0.493419246215327,-0.443197197272176,-0.383304997678615,0.117668823629093,0.199470570121696,0.274571346143327,1,-0.183944596010938,2.9231679040889,1.45693511866576,5.86499047625456,0.0132691861762753,0.000176071301780654,11,-0.666848908732637,-0.547458242334,-0.434585269801129,0.372546180776745,0.46467947032334,0.550247875442774,1,-2.58034926439028,1.66498572676695,0.922729626139961,3.00432260090584,0.559250716596211,0.312761364013376,11,0.0160191257303593,-0.291044289208058,-0.220844516981503,-0.141090999232724,0.371836505591652,0.436051045001141,0.485346294284995,0.025,-0.71219125846219,3.52176411669317,1.77102420068421,7.00319198847532,0.171858214582917,0.0295352459196278,11,-0.596071685350219,-0.504218594212249,-0.395120366627375,0.379543824585062,0.476216447427374,0.552211566715265,1,0.884335608428072,0.0736649959476087,0.921310043187079,0.969112900493626,0.613363199490347
"51","Abies",-5.52762808738877,3.17583612243953,1.18813760481124,8.48886108456612,0.0177742018077193,0.000315922249901533,7,0.00483981055949131,0.0488140150860251,-0.802012443388736,-0.687706019644368,-0.527366320137469,0.677664468297574,0.776271240347996,0.847770408881313,1,"w.inGen",3.70449043487862,-1.56961094219282,-3.46015422901083,-0.712014074169096,-0.64816382860568,0.420116348712774,7,0.0119237372671708,-0.83510627136709,-0.754810894502497,-0.656479978474575,0.495133459334433,0.641339861479138,0.742744766473525,1,-0.992938477583387,0.494235496316223,0.185202219686015,1.31892979594449,0.0678391553844641,0.00460215100327747,7,-0.854513871761842,-0.798366881828544,-0.711912081195883,0.368347258056722,0.524882855796213,0.653811068577143,1,4.27165960415038,-1.64840323794449,-4.34402325191799,-0.625510748282979,-0.193317078441308,0.0373714928170829,7,0.0131508941027044,-0.762174905486956,-0.664159014003841,-0.527394989979058,0.628405228888356,0.736515964651162,0.812510758546675,1,-0.661573734869757,0.519045433829983,0.194538547627827,1.38485747768181,0.0716761260560076,0.00513746704639669,7,-0.779535066377354,-0.686767968664142,-0.553650120811459,0.614332359134006,0.717462337156468,0.797573431486296,1,0.11537883386653,0.677912590282809,0.969830344002867,0.885097498583828,0.878631154674474
"52","Acer",-0.224889230460225,0.530377289105237,0.213334142651976,1.31858907018705,0.422504562535455,0.178510105363276,7,0.0178206703023515,0.0022676413447486,-0.710437499186975,-0.613784586320795,-0.491422610305673,0.494285459699422,0.60416306600882,0.688206415825992,1,"w.inGen",1.4603004443092,-0.637098453506421,-1.19925941039175,-0.338454245964751,-0.284096560171244,0.0807108555011334,12,0.00751333617588467,-0.726362239465134,-0.663763116791584,-0.593514293693018,0.164236231754434,0.287322403561372,0.404016446498223,1,-0.642348386271521,1.24726776891738,0.615312919132611,2.5282695015946,0.74499837760377,0.55502258263225,7,-0.724112743356598,-0.63993399016533,-0.523034223362154,0.490826030807284,0.617940296483517,0.716061802053527,0.025,-1.7599560530528,1.05737030477165,0.707510648465122,1.58023340544535,0.81052624430641,0.656952792709455,12,0.0206954054178436,-0.373182810954594,-0.27237725922852,-0.146822546505088,0.590868517337131,0.664071632721595,0.722776928622712,0.025,-1.65202652297821,2.38065656669552,1.15577613692105,4.90365349093348,0.72880744414545,0.531160290641823,7,-0.699441602273009,-0.615066914975029,-0.505518435580083,0.447010494070642,0.56698001338149,0.650511585953598,0.025,0.370835605449697,0.00138575539657987,0.345000893807655,0.0546701444038026,0.0631612450724162
"53","Alnus",-4.30946815921269,2.65607729206847,0.445242353845507,15.8447338185839,0.303511713999326,0.0921193605348087,4,0.00485528478705415,0.0139666666666667,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.70637307268371,-1.22845335003933,-2.96348545460032,-0.509230653006998,-0.00734478302329131,5.39458376592283e-05,8,0.00780386385888475,-0.775724393856987,-0.693952145909628,-0.593549335996085,0.397317830488071,0.54001222954243,0.655725004323073,1,0.931309275105277,-0.814942270040163,-5.08148644657148,-0.130696187125779,-0.0568770591995569,0.0032349998631899,4,NA,NA,NA,NA,NA,NA,NA,-2.53667757459504,1.51533741447985,0.758353587020003,3.0279377839376,0.661823310182814,0.438010093901337,8,0.0118743826267744,-0.681120284253218,-0.572524312253349,-0.430520114117002,0.578866675870576,0.677336462115225,0.757825693140244,0.1,-0.270279246177886,0.913100708385708,0.14633273751124,5.69765124219343,0.0414735735433462,0.00172005730245535,4,NA,NA,NA,NA,NA,NA,NA,0.986229027098904,0.0738231500069396,0.696488286000674,0.943122940800443,0.958526426456654
"54","Cornus",-1.88284626574671,1.40852929857831,0.104954689052783,18.902964725623,0.850997161335433,0.724196168600965,3,0.0315864114110944,0.0063,NA,NA,NA,NA,NA,NA,NA,"w.inGen",0.835353199800543,-0.353288262898482,-0.944815740911033,-0.132102579685514,-0.559914316488314,0.313504041808576,6,0.00437031607531378,-0.838916154177824,-0.774046070639964,-0.682073816521811,0.425120584372405,0.577850910120597,0.683777810098631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59878622813311,0.912119605938455,0.507574483093816,1.63909377490032,0.894629801763425,0.800362482203265,6,0.0291311755855053,-0.628070570895741,-0.500827422274141,-0.333683047158821,0.726333637561758,0.807275833212943,0.863427806379607,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247896225910315,0.0160693617510574,0.351996751831541,NA,NA
"55","Juniperus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-0.908624713073933,0.36672765219098,0.140284834382783,0.958686457258375,0.240643173127786,0.0579091367730098,7,0.0115237418509811,-0.865240582847868,-0.822455982463835,-0.750252683294407,0.17131923468692,0.325578727446456,0.460189897080719,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28682063639424,1.11799858779537,0.772341455476554,1.61835265147229,0.944287008169038,0.891677953796832,7,0.121037795362925,-0.320829667648911,-0.186188254777425,-0.0270231439107039,0.801400706182605,0.857971770455975,0.892431186900706,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603196758929498,0.00136539482380757,NA,NA,NA
"56","Picea",-0.892865099563136,1.16269874729557,0.319749525659966,4.22789799037987,0.404158714431237,0.16334426645071,5,0.0166530791408182,0.025708610750533,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.26388785414834,-0.499325102529347,-1.54261427390083,-0.161625340977475,-0.0878482342182601,0.00771731225526629,6,0.00415203824946817,-0.871417808324785,-0.809065430357673,-0.703914605246894,0.535403005385135,0.68037664759158,0.784429798709175,1,0.812586733394889,-0.403654128618548,-1.2838213414977,-0.126915366090361,-0.625860966962539,0.391701949967284,5,NA,NA,NA,NA,NA,NA,NA,-2.09271378761906,1.06989178679374,0.516114101751557,2.21785925159573,0.819637486823655,0.671805609806598,6,0.0190622540455239,-0.768898632341448,-0.656672163081627,-0.497170373520153,0.713771848294081,0.807988231177337,0.875513610485188,0.05,-1.17973479228619,0.867454547251176,0.229771232557693,3.27489818098879,0.295720266151166,0.0874504758125165,5,NA,NA,NA,NA,NA,NA,NA,0.868566624799878,0.0458623005924737,0.499783416584825,0.258741841952624,0.629039447931569
"57","Pinus",-2.83522618605805,1.87738537168645,1.08524555997726,3.2477219569515,0.275867871189037,0.0761030823543711,15,0.0465688754053181,0.0464249618892152,-0.187583547709381,-0.104136605688206,-0.00211302114269791,0.621200572856409,0.68148102371215,0.725210293067882,1,"w.inGen",0.840981689820431,-0.333280097435129,-0.51420165646979,-0.216015685575479,-0.536193544419165,0.287503517076787,18,0.00727992095546107,-0.721964390324525,-0.676955937881723,-0.618391749856405,-0.0754323893737742,0.0128431136980313,0.0925012146719126,1,0.600016831462839,-0.333396473288682,-0.586118597786018,-0.189642862078079,-0.123372764405791,0.0152208389971268,15,-0.651310426405919,-0.595368593187138,-0.523144980233494,0.134862173672604,0.240533323441069,0.344230840853202,1,-1.61951849388764,0.861412577926304,0.723666698159964,1.02537761001905,0.943826805714941,0.89080903918607,18,0.0345555784967828,0.0974202531906303,0.176370676679114,0.265669175582842,0.728683157175468,0.768172743925416,0.801930659776345,0.025,-0.319616656599604,0.460974131647307,0.264148769296546,0.804460117735506,0.208155740384707,0.0433288122551055,15,-0.412970104646681,-0.346089760981896,-0.254001847892542,0.384720324407017,0.466709213813396,0.527743972010147,1,0.0217998317588078,4.17624087854907e-09,0.319624194624567,0.661351595856475,0.456599708764749
"58","Quercus",-2.83067552500754,1.82191898184921,1.38569804388698,2.39546327648073,0.606470902275674,0.36780695530707,36,0.0199505889185499,0.0489711164120967,0.0383484883123021,0.0994644009201954,0.166953443236862,0.588808324988076,0.6279833150838,0.657506610517253,0.1,"w.inGen",2.22062818790659,-0.977508970470228,-1.24717749107914,-0.766148999789101,-0.544919561526156,0.296937328533858,49,0.0186258536578077,-0.682429167907953,-0.649371994702176,-0.616121927819537,-0.286932361528381,-0.229246831318755,-0.174541867497408,1,0.769390436085344,-0.615243997451153,-0.846735352540394,-0.44704071380038,-0.431551225633774,0.186236460346012,34,-0.649642567868823,-0.62160773981585,-0.584922279880463,-0.212987922097244,-0.148857865354022,-0.0891588360683069,1,-1.64811216229199,0.930392809535325,0.722185366831093,1.19862686201103,0.488525241471212,0.238656911554506,49,0.0168735854031909,0.07683857870707,0.127630446135851,0.182747368117334,0.537482242856411,0.576741712878648,0.612614475395125,1,-0.30856452060468,0.585529100543795,0.412329959539021,0.83148051615488,0.109310272163954,0.0119487356005577,34,-0.297692687176739,-0.235958727254612,-0.168131701397299,0.293950039165916,0.349877986910244,0.393763781964556,1,5.15976124434527e-05,0.000368987733586659,8.82765287553727e-05,0.0108222330609893,0.538296791829213
"59","Rhododendron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-5.39320881979111,2.51917820139437,0.660089432270891,9.61424088937111,0.253856539288594,0.0644431425395814,5,0.0285265292343489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.7188631979346,2.76129304517888,0.888470483813076,8.58187122731406,0.652039061083705,0.42515493717892,5,0.0342733182671399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680285724706268,0.233104131350638,NA,NA,NA
"60","Ribes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.05481378470376,-0.386947133529607,-1.41317443646436,-0.105951594002355,-0.39350666640697,0.154847496506727,5,0.00614785647225803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19885105305112,0.773644443961789,0.393985291305193,1.5191575393339,0.918347985275723,0.843363022059979,5,0.0245755515898017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512220567255582,0.0276625570148935,NA,NA,NA
"61","Acacia",-0.879466406311842,0.925616939843887,0.525636111831629,1.62996167888937,0.802119658191036,0.643395946056504,8,0.03765,0.0377696428571429,-0.346042003153275,-0.255952816838034,-0.147520959947217,0.610712683039732,0.683176708670559,0.742137844705983,0.025,"w.inGen",1.59193654227163,-0.550099113545407,-0.809195302669072,-0.37396291565869,-0.827513358746247,0.684778358903494,12,0.0117584242424242,-0.778768841563442,-0.736537702340916,-0.677584754590862,-0.026295396476258,0.0963670204167183,0.208871149410341,0.025,0.748560438989057,-0.362363445722518,-0.759123403446748,-0.172972228493687,-0.586925237728344,0.344481234682473,8,-0.708212394538117,-0.649900827984461,-0.575769488259624,0.140521638507542,0.261083976640027,0.377503665589889,0.1,-0.510128941828529,0.4798243685104,0.277420420342068,0.82990078499817,0.576530384113573,0.332387283806144,12,0.00847135897435897,-0.355019615565485,-0.254993682954106,-0.143674260946277,0.569543197067369,0.642633584727335,0.699268727679441,0.1,-0.0742760232858237,0.501099920145887,0.284988882089778,0.881090967931557,0.803414404716638,0.64547470570619,8,-0.564568817852621,-0.481919923393396,-0.379303372232511,0.432997490386463,0.531264361617076,0.613891017072728,0.025,0.000893130734212941,0.0497318839190515,0.0166097644641488,0.126127775351724,0.0163028444856221
"62","Artemisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",0.925604881012857,-0.348407737020132,-1.52415382696515,-0.079642847767665,-0.731940970721373,0.535737584620545,4,0.0147503559432547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.792305099313869,0.535697252967481,0.157006035112412,1.82777398735942,0.85865090924489,0.737281383947077,4,0.0348711088624965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268059029278627,0.14134909075511,NA,NA,NA
"63","Aster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.58728855243123,-0.654370013836687,-2.65802576300164,-0.161097052168927,-0.778944967050976,0.606755261694047,4,0.00620533333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.974616769001099,0.631836957882017,0.158142563811044,2.5244180423343,0.788157993670527,0.62119302298675,4,0.00578533333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221055032949024,0.211842006329473,NA,NA,NA
"64","Astragalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.26362238068145,-0.336768761889637,-0.795369732186685,-0.142591796488,-0.947904885171554,0.898523671332096,4,0.00646863902989003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.688978414062809,0.644551832387062,0.473409528513672,0.877563799651153,0.994676422136827,0.98938118475492,4,0.0236954527444788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052095114828446,0.00532357786317297,NA,NA,NA
"65","Betula",3.45154896581688,-1.49668313705501,-3.60725890899521,-0.620986868217009,-0.0513436164247648,0.00263616694757338,8,0.00754790195410538,0.0128923643462995,-0.602364141213616,-0.511292609275198,-0.38746788124615,0.489722512815195,0.587455222253518,0.658645984210875,1,"w.inGen",2.02809745790029,-0.905875794724106,-1.74608831588898,-0.469971047855752,-0.026305815867963,0.000691995948479176,12,0.00637013212987723,-0.65226854478357,-0.588692819028124,-0.510825397393918,0.195015243998028,0.301669940056433,0.398731246314965,1,0.694209835128231,-0.554710039325333,-0.963452128700977,-0.319375730834898,-0.81378650011406,0.662248467767891,8,-0.662222715015658,-0.588573038707523,-0.499781227152823,0.302430424554538,0.41952292065816,0.500666695671942,0.025,-2.30660451346085,1.35621875514331,0.831389056616916,2.21235689496208,0.691294901012746,0.477888640166222,12,0.014278106657583,-0.407272122599122,-0.322233318449506,-0.212635944148114,0.500719165407182,0.576856695760772,0.637119773991325,0.025,0.748944464821295,-0.865326983674282,-1.89492862656497,-0.395155141031459,-0.497425872509735,0.247432498642072,8,-0.59864701416171,-0.515013456022363,-0.405111444016066,0.395958773311125,0.500760572836026,0.575098868726554,0.1,0.935322724368327,0.0127772529107453,0.903899773332012,0.013972085667406,0.209755462714708
"66","Bromus",-1.26971766780741,0.96145814136961,0.0389123978988109,23.7559700126873,0.240298666190455,0.0577434489729117,3,0.0300646962838062,0.0063,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-0.464913315982196,0.478955765439427,0.154593519546326,1.48388254514721,0.0275666534834601,0.000759920384277161,6,0.00689679999599392,-0.89697181226513,-0.838922443450022,-0.748575712910738,0.462196364728462,0.647195024920626,0.755609470016236,1,-0.012494471073041,0.799109781834659,0.0429460126122758,14.8692836559481,0.683341671547819,0.466955840073768,3,NA,NA,NA,NA,NA,NA,NA,-1.8615030619689,1.12044497273913,0.62871026278281,1.99678136536174,0.898108722594807,0.806599277600876,6,0.0377431276246134,-0.655894273231009,-0.515947631092658,-0.353579798071333,0.798313679263299,0.867843665496659,0.908938367870924,0.05,-0.367356986735706,0.953241525337381,0.0949603061557555,9.56893930119727,0.920349795233759,0.847043745586823,3,NA,NA,NA,NA,NA,NA,NA,0.958660494005764,0.0150438395337979,0.845509238368335,0.521051909195385,0.25580807454609
"67","Calamagrostis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.61366338501804,-0.720259829257212,-16.8602853253109,-0.0307690060774263,-0.39316496074813,0.154578686360079,3,0.0794243333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80726944336546,0.976112472237972,0.0563234252641364,16.9165059473969,0.733491246799375,0.538009409131302,3,0.145873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74276026212298,0.475779092091905,NA,NA,NA
"68","Capparis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.87636049143737,-0.721694671961747,-1.42617165829957,-0.365203723203261,-0.6771689339728,0.458557765137858,8,0.0515337142857143,-0.911593227398986,-0.884516163192572,-0.84354953994274,-0.110682735851288,0.0464027670471858,0.20350933518843,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11343418196049,0.736138510166895,0.377427188059926,1.43577337111363,0.694381337397562,0.482165441726027,8,0.053617125,-0.27696229645428,-0.138835020271938,0.0198984702822965,0.811462778748335,0.861933273912884,0.902231472764741,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0650626465593953,0.0560062679146546,NA,NA,NA
"69","Carex",1.32081036709809,-0.377964473009227,-3.18877038267068,-0.0448000720382686,-0.944911182523068,0.892857142857143,3,0.0198473684210526,0.0012,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.21940236399703,-1.01731914890019,-1.63996153857285,-0.631074708995701,-0.831978923149843,0.692188928565573,9,0.0169931111111111,-0.730202627570411,-0.685599145717381,-0.631172859913885,-0.0535769773863058,0.0488608961479171,0.131894449012705,0.025,-0.266534913326058,0.9239107701024,0.0363064426190154,23.5112847620091,0.0180392600735903,0.000325414904002631,3,NA,NA,NA,NA,NA,NA,NA,-0.948152732987804,0.590368473808684,0.269646252797972,1.29256361344034,0.245739705908017,0.0603880030597589,9,0.00572275,-0.384797873393879,-0.289680078129972,-0.193722671391982,0.45417481587834,0.532071202040214,0.600545884591221,1,1.70219219052453,-2.53596354688137,-4.39698926037392,-1.46261697045042,-0.998962834638824,0.997926744989634,3,NA,NA,NA,NA,NA,NA,NA,0.00540940878653098,0.523896239407878,0.212295615009657,0.988515227414803,0.0289972402072971
"70","Cistus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.19139571078799,-0.430033332543379,-1.00545834234035,-0.183924742886827,-0.292701351543826,0.0856740811955823,8,0.00408653331327956,-0.804525869148644,-0.738734833969248,-0.639853852563072,0.392612424115547,0.537616459848258,0.63939531606092,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69337173699312,0.960413031046205,0.594187883231982,1.55235947455906,0.866395387898626,0.750640968172011,8,0.0203829431036956,-0.598912666237458,-0.470868202495404,-0.318531138673471,0.667759992693131,0.749717994201159,0.818835670812002,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481725449293643,0.0053807038881657,NA,NA,NA
"71","Coprosma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.5757441907608,-0.68352688669526,-1.59469379377561,-0.292977251594581,-0.30231214608406,0.0913926336699503,8,0.0175221581905982,-0.846172861902843,-0.794976183418902,-0.723658331472831,0.229560168200084,0.383183847633564,0.504234973681767,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99036116558115,1.05766758468289,0.588279145842042,1.9015814645065,0.78341224514147,0.613734745837598,8,0.0419541359201911,-0.475685075941684,-0.352544453430003,-0.192103239344503,0.740724164408215,0.808804938787348,0.858592668290088,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466754193927693,0.0214531260451981,NA,NA,NA
"72","Corymbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.64457218531461,-0.728368995400922,-2.37500762447571,-0.223376711718331,-0.59480490478172,0.353792874752391,5,0.00647692192421202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63587973789008,0.832703602967734,0.280439488222133,2.47253086500506,0.697719970469273,0.486813157191644,5,0.00846538370339031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290061488805272,0.190196815075412,NA,NA,NA
"73","Diospyros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.48628380059042,-0.613419259369956,-1.93112322964967,-0.194851981473108,-0.637746332923929,0.406720385157918,5,0.00378707823007644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2756919110674,0.761191231984607,0.287055438102811,2.0184675666821,0.785407187649007,0.616864450410722,5,0.00528727436084401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247012077653773,0.115413902549174,NA,NA,NA
